Data,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
2017-11-03,1.792865,-2.577865,23.350322,-27.560026,1.683367,1.784982
2017-11-06,1.791667,-2.576577,23.349703,-27.560666,1.680551,1.790421
2017-11-07,1.791851,-2.556694,23.321299,-27.589115,1.694355,1.796203
2017-11-08,1.761759,-2.521877,23.338366,-27.57197,1.709308,1.810926
2017-11-09,1.823291,-2.600291,23.325268,-27.583926,1.67092,1.775986
2017-11-10,1.861945,-2.632672,23.299894,-27.608614,1.68824,1.790111
2017-11-13,1.878234,-2.637271,23.292195,-27.616165,1.689531,1.789825
2017-11-14,1.880619,-2.652619,23.298509,-27.609834,1.66637,1.771388
2017-11-15,1.822563,-2.589705,23.331657,-27.575709,1.715829,1.817401
2017-11-16,1.834096,-2.586926,23.331966,-27.575279,1.712515,1.812653
2017-11-17,1.826884,-2.581542,23.339209,-27.568007,1.711402,1.810975
2017-11-20,1.795888,-2.542392,23.357782,-27.549381,1.712602,1.80885
2017-11-21,1.740544,-2.518544,23.397932,-27.509107,1.640538,1.742268
2017-11-22,1.721489,-2.513489,23.471118,-27.435651,1.644219,1.743789
2017-11-23,1.700595,-2.502595,23.526588,-27.379973,1.68532,1.780076
2017-11-24,1.715753,-2.510753,23.494091,-27.412563,1.649823,1.748357
2017-11-27,1.691274,-2.500719,23.465001,-27.441912,1.547861,1.657987
2017-11-28,1.707488,-2.498488,23.482221,-27.424464,1.660274,1.758237
2017-11-29,1.744959,-2.537959,23.50755,-27.397934,1.678466,1.770154
2017-11-30,1.70377,-2.48977,23.539227,-27.366105,1.680222,1.771096
2017-12-01,1.683295,-2.484295,23.581195,-27.323983,1.75946,1.846483
2017-12-04,1.692943,-2.494943,23.560683,-27.344547,1.75979,1.848281
2017-12-05,1.692049,-2.501049,23.549477,-27.355804,1.760514,1.848832
2017-12-06,1.627616,-2.432616,23.510448,-27.39441,1.674003,1.768189
2017-12-07,1.649856,-2.476856,23.500126,-27.404682,1.685175,1.778613
2017-12-08,1.681816,-2.509816,23.509636,-27.395081,1.738536,1.829515
2017-12-11,1.64748,-2.49548,23.583963,-27.320491,1.742705,1.833671
2017-12-12,1.665621,-2.517621,23.592024,-27.311963,1.754246,1.842725
2017-12-13,1.685182,-2.533182,23.569733,-27.334087,1.759248,1.847592
2017-12-14,1.686629,-2.556629,23.650246,-27.252713,1.819798,1.89946
2017-12-15,1.630537,-2.501537,23.695641,-27.20624,1.824592,1.903466
2017-12-18,1.622228,-2.498228,23.776013,-27.125681,1.900966,1.973227
2017-12-19,1.723069,-2.630069,23.769417,-27.131888,1.922992,1.996534
2017-12-20,1.770091,-2.658091,23.769589,-27.131516,1.930451,1.997494
2017-12-21,1.771602,-2.631602,23.779828,-27.121401,1.925076,1.990014
2017-12-22,1.733641,-2.567641,23.798284,-27.101953,1.930133,1.990751
2017-12-27,1.732671,-2.597671,23.739323,-27.161064,1.831789,1.909745
2017-12-28,1.717928,-2.462995,23.724736,-27.175505,1.852519,1.916082
2017-12-29,1.771149,-2.558149,23.728749,-27.170609,1.861755,1.930087
2018-01-02,1.816761,-2.566761,23.674568,-27.225068,1.861103,1.933418
2018-01-03,1.780243,-2.452563,23.638003,-27.261098,1.889139,1.949512
2018-01-04,1.762293,-2.405645,23.661817,-27.237258,1.889108,1.94441
2018-01-05,1.77071,-2.408675,23.641663,-27.257395,1.895969,1.954141
2018-01-08,1.767149,-2.386728,23.609167,-27.290129,1.908189,1.965975
2018-01-09,1.789652,-2.431957,23.626039,-27.272746,1.904001,1.961888
2018-01-10,1.850569,-2.446512,23.571132,-27.327301,1.949544,1.996548
2018-01-11,1.835901,-2.392979,23.651251,-27.246985,1.936352,1.974283
2018-01-12,1.772794,-2.371387,23.753964,-27.144141,1.909939,1.944813
2018-01-15,1.80988,-2.411658,23.856108,-27.041571,2.212662,2.217509
2018-01-16,1.753012,-2.341114,23.883593,-27.013559,2.205536,2.209272
2018-01-17,1.740316,-2.338743,23.906907,-26.990237,2.192626,2.197916
2018-01-18,1.778719,-2.366538,23.880907,-27.015953,2.21453,2.212431
2018-01-19,1.794749,-2.382284,23.860562,-27.036235,2.226727,2.222259
2018-01-22,1.79558,-2.363595,23.84228,-27.054513,2.240195,2.229449
2018-01-23,1.763747,-2.325224,23.857491,-27.038913,2.231625,2.22531
2018-01-24,1.788036,-2.355345,23.867176,-27.029105,2.229489,2.218081
2018-01-25,1.7052,-2.273494,23.994618,-26.901102,2.147043,2.128775
2018-01-26,1.662493,-2.229938,24.030248,-26.865395,2.119223,2.10031
2018-01-29,1.688447,-2.249497,24.08236,-26.810555,2.111757,2.085041
2018-01-30,1.757869,-2.354308,24.045444,-26.846816,2.132955,2.113565
2018-01-31,1.680241,-2.269739,24.081682,-26.810067,2.105831,2.081555
2018-02-01,1.723167,-2.310661,24.066554,-26.824856,2.129101,2.09501
2018-02-02,1.752739,-2.346366,24.083131,-26.808208,2.118997,2.080995
2018-02-05,1.780807,-2.381603,24.034007,-26.857221,2.154651,2.119223
2018-02-06,1.763297,-2.356454,24.026026,-26.865063,2.160601,2.126583
2018-02-07,1.743918,-2.337579,24.050907,-26.840162,2.144226,2.106261
2018-02-08,1.798756,-2.379687,24.093225,-26.793879,2.166898,2.116686
2018-02-09,1.758274,-2.349605,24.079076,-26.807968,2.177851,2.126534
2018-02-12,1.77145,-2.350144,24.053181,-26.833768,2.20309,2.144431
2018-02-13,1.805091,-2.391304,24.025802,-26.861082,2.22619,2.172556
2018-02-14,1.813277,-2.387372,24.035962,-26.850796,2.217839,2.162458
2018-02-15,1.820199,-2.383197,24.034051,-26.852717,2.219333,2.16379
2018-02-16,1.78818,-2.361223,24.019885,-26.866368,2.225664,2.177138
2018-02-19,1.818426,-2.408566,24.032497,-26.853664,2.216835,2.167746
2018-02-20,1.813442,-2.395239,24.013672,-26.872473,2.229009,2.180059
2018-02-21,1.805153,-2.394747,24.025067,-26.860982,2.217621,2.175133
2018-02-22,1.798984,-2.399113,24.025256,-26.860798,2.215126,2.173392
2018-02-23,1.73956,-2.323811,24.01799,-26.86775,2.221506,2.179856
2018-02-26,1.705671,-2.304699,24.043426,-26.842283,2.198444,2.159178
2018-02-27,1.725063,-2.359623,24.072534,-26.81313,2.176677,2.142723
2018-02-28,1.73288,-2.346344,24.035251,-26.850448,2.201132,2.165134
2018-03-01,1.709454,-2.313905,24.023866,-26.86175,2.207146,2.170856
2018-03-02,1.71007,-2.336885,24.032752,-26.85281,2.198223,2.169274
2018-03-05,1.727853,-2.373698,24.036743,-26.848701,2.196273,2.170392
2018-03-06,1.756393,-2.42087,24.08081,-26.802337,2.188582,2.160078
2018-03-07,1.725392,-2.358447,24.077138,-26.80574,2.190586,2.159111
2018-03-08,1.692121,-2.321835,24.084429,-26.798404,2.18241,2.147929
2018-03-09,1.701635,-2.342772,24.081762,-26.801043,2.183002,2.149423
2018-03-12,1.698888,-2.330157,24.055505,-26.827288,2.200304,2.167874
2018-03-13,1.70301,-2.343572,24.054071,-26.828666,2.203645,2.168854
2018-03-14,1.703994,-2.351498,24.053317,-26.829037,2.202276,2.177711
2018-03-15,1.652747,-2.303927,24.06896,-26.812903,2.196017,2.174504
2018-03-16,1.653675,-2.303831,24.069189,-26.812677,2.197821,2.172195
2018-03-19,1.638189,-2.276755,24.078865,-26.802997,2.193113,2.165877
2018-03-20,1.636544,-2.240383,24.056372,-26.825504,2.211381,2.176247
2018-03-21,1.642262,-2.269941,24.077084,-26.80467,2.199478,2.166289
2018-03-22,1.578242,-2.22024,24.070066,-26.811416,2.209238,2.182218
2018-03-23,1.604138,-2.267123,24.083984,-26.797471,2.20118,2.181039
2018-03-26,1.592379,-2.239341,24.082986,-26.798444,2.203674,2.181818
2018-03-27,1.587823,-2.241424,24.069355,-26.812042,2.212769,2.194526
2018-03-28,1.578143,-2.223525,24.062966,-26.818393,2.217495,2.199718
2018-03-29,1.599256,-2.238092,24.03754,-26.843803,2.234945,2.218349
2018-04-03,1.589477,-2.213087,24.045151,-26.836187,2.232221,2.213781
2018-04-04,1.593049,-2.222687,24.042511,-26.838818,2.235037,2.218621
2018-04-05,1.634617,-2.262711,24.037483,-26.843732,2.240565,2.226995
2018-04-06,1.625001,-2.259363,24.040753,-26.840436,2.238948,2.227176
2018-04-09,1.62325,-2.250359,24.04393,-26.837251,2.237157,2.225947
2018-04-10,1.597778,-2.221919,24.079203,-26.801965,2.217573,2.206421
2018-04-11,1.587837,-2.218795,24.083302,-26.79779,2.214719,2.206739
2018-04-12,1.632661,-2.277852,24.062936,-26.817867,2.230191,2.223703
2018-04-13,1.646614,-2.283391,24.047857,-26.832862,2.242826,2.231585
2018-04-16,1.646941,-2.28296,24.047835,-26.832884,2.242535,2.231945
2018-04-17,1.630653,-2.245307,24.035101,-26.845629,2.251529,2.23555
2018-04-18,1.615258,-2.226351,24.056226,-26.824495,2.238915,2.223526
2018-04-19,1.65387,-2.262432,24.098257,-26.779205,2.253885,2.226772
2018-04-20,1.693286,-2.299062,24.079172,-26.798045,2.271513,2.241183
2018-04-23,1.708464,-2.312162,24.085201,-26.791949,2.269647,2.237463
2018-04-24,1.732431,-2.335121,24.081422,-26.795629,2.274887,2.241047
2018-04-25,1.714178,-2.308575,24.08291,-26.794142,2.27493,2.237523
2018-04-26,1.68354,-2.295864,24.105456,-26.771532,2.256658,2.223861
2018-04-27,1.651045,-2.259357,24.078822,-26.797763,2.271964,2.242393
2018-04-30,1.672834,-2.26066,24.050303,-26.82626,2.292047,2.259762
2018-05-02,1.682618,-2.293888,24.061921,-26.814575,2.283179,2.254498
2018-05-03,1.677717,-2.270618,24.027542,-26.848914,2.303505,2.276681
2018-05-04,1.659447,-2.23137,24.027861,-26.848539,2.301868,2.272782
2018-05-07,1.643653,-2.220991,24.029249,-26.8471,2.298536,2.272011
2018-05-08,1.671183,-2.245263,24.026958,-26.849266,2.302622,2.272867
2018-05-09,1.697114,-2.271131,24.023773,-26.852392,2.305046,2.275385
2018-05-10,1.66224,-2.2507,24.030735,-26.845392,2.296561,2.268497
2018-05-11,1.661199,-2.238034,24.047629,-26.828326,2.288048,2.256028
2018-05-14,1.69241,-2.267313,24.077429,-26.796893,2.284482,2.24766
2018-05-15,1.721264,-2.293411,24.080488,-26.793749,2.285443,2.245844
2018-05-16,1.702332,-2.265341,24.048929,-26.825282,2.303106,2.261674
2018-05-17,1.724214,-2.304033,24.051567,-26.822542,2.299675,2.258935
2018-05-18,1.732716,-2.28872,24.018475,-26.855618,2.320708,2.276514
2018-05-21,1.708473,-2.27374,23.979934,-26.894023,2.33946,2.301206
2018-05-22,1.676995,-2.241882,24.006824,-26.86713,2.320016,2.280666
2018-05-23,1.673487,-2.23016,23.962102,-26.911807,2.347702,2.310561
2018-05-24,1.619233,-2.157334,23.952099,-26.921718,2.353437,2.315475
2018-05-25,1.57533,-2.123384,23.924952,-26.944684,2.404245,2.36609
2018-05-28,1.537917,-2.094984,23.897451,-26.972275,2.423181,2.379696
2018-05-29,1.535019,-2.080218,23.863089,-27.006811,2.449433,2.403886
2018-05-30,1.533671,-2.092881,23.871813,-26.998087,2.446612,2.406318
2018-05-31,1.468762,-2.031982,23.947939,-26.921842,2.408894,2.367064
2018-06-01,1.503446,-2.042025,23.994861,-26.87417,2.388,2.348096
2018-06-04,1.51533,-2.054438,24.005311,-26.863693,2.389014,2.346317
2018-06-05,1.518941,-2.062524,23.968452,-26.900624,2.415609,2.370608
2018-06-06,1.552232,-2.091355,24.032053,-26.834658,2.409527,2.355559
2018-06-07,1.576151,-2.134365,24.06889,-26.795303,2.414695,2.354418
2018-06-08,1.535797,-2.094279,24.034978,-26.829364,2.441094,2.372984
2018-06-11,1.5966,-2.160615,24.063203,-26.799858,2.436781,2.373405
2018-06-12,1.600852,-2.149366,24.062882,-26.800131,2.439153,2.378364
2018-06-13,1.572486,-2.130549,24.064795,-26.798147,2.43333,2.3804
2018-06-14,1.628951,-2.190121,23.986373,-26.876727,2.489295,2.439282
2018-06-15,1.635987,-2.199066,23.939998,-26.922952,2.523647,2.483465
2018-06-18,1.676697,-2.257903,23.916826,-26.945962,2.541143,2.507342
2018-06-19,1.634652,-2.213948,23.915651,-26.946239,2.556254,2.521693
2018-06-20,1.657208,-2.234591,23.911295,-26.95014,2.573607,2.533781
2018-06-21,1.625936,-2.188986,23.881116,-26.980411,2.596326,2.550255
2018-06-22,1.621688,-2.187392,23.87828,-26.983246,2.598626,2.550638
2018-06-25,1.622113,-2.222068,23.905974,-26.955549,2.578674,2.543453
2018-06-26,1.607055,-2.207922,23.923293,-26.938031,2.577368,2.534639
2018-06-27,1.566687,-2.167511,23.952622,-26.907944,2.565782,2.525654
2018-06-28,1.515812,-2.094903,23.95794,-26.902527,2.569061,2.521602
2018-06-29,1.455784,-2.021044,24.008593,-26.851171,2.548027,2.497793
2018-07-02,1.441417,-2.00765,24.005151,-26.854613,2.556475,2.500353
2018-07-03,1.422041,-1.99025,24.035637,-26.823845,2.542192,2.491925
2018-07-04,1.437866,-2.029393,24.050899,-26.808576,2.535667,2.495619
2018-07-05,1.433141,-2.026181,24.068174,-26.791306,2.529861,2.489643
2018-07-06,1.434989,-2.017963,24.043924,-26.815574,2.546555,2.504612
2018-07-09,1.49667,-2.061059,24.015496,-26.843707,2.576156,2.53367
2018-07-10,1.491871,-2.072959,24.039665,-26.819548,2.564027,2.525669
2018-07-11,1.454581,-2.0168,24.055536,-26.80366,2.557735,2.516397
2018-07-12,1.456127,-2.038591,24.053235,-26.805866,2.559944,2.523393
2018-07-13,1.453759,-2.027468,24.028381,-26.830734,2.574459,2.538313
2018-07-16,1.472468,-2.049669,24.051212,-26.807384,2.569756,2.531463
2018-07-17,1.460261,-2.054705,24.062281,-26.796096,2.56456,2.532206
2018-07-18,1.451914,-2.030816,24.047522,-26.810782,2.573225,2.540212
2018-07-19,1.462482,-2.06253,24.052034,-26.806293,2.569854,2.542456
2018-07-20,1.47429,-2.075163,24.07187,-26.786131,2.564833,2.534869
2018-07-23,1.509303,-2.103077,24.08307,-26.774085,2.573351,2.537753
2018-07-24,1.490473,-2.073267,24.098457,-26.758677,2.567777,2.524724
2018-07-25,1.482818,-2.082588,24.114224,-26.742683,2.558233,2.52364
2018-07-26,1.484332,-2.090804,24.113821,-26.743066,2.559711,2.525214
2018-07-27,1.505084,-2.152715,24.141289,-26.715613,2.543325,2.51755
2018-07-30,1.543086,-2.146241,24.133835,-26.722447,2.562638,2.525031
2018-07-31,1.518717,-2.102561,24.143347,-26.711857,2.56314,2.527069
2018-08-01,1.559318,-2.184472,24.195857,-26.657475,2.550157,2.517297
2018-08-02,1.546519,-2.14372,24.165445,-26.688033,2.569825,2.530007
2018-08-03,1.502235,-2.121959,24.158617,-26.693697,2.580374,2.545883
2018-08-06,1.47053,-2.064921,24.150683,-26.701135,2.587868,2.551701
2018-08-07,1.485,-2.070214,24.150204,-26.70126,2.597088,2.554023
2018-08-08,1.484564,-2.036291,24.116505,-26.734997,2.618898,2.569117
2018-08-09,1.481713,-2.050412,24.093531,-26.757653,2.63212,2.585496
2018-08-10,1.427079,-1.998306,24.082546,-26.768528,2.642288,2.595177
2018-08-13,1.428692,-2.004227,24.083996,-26.76706,2.64628,2.597894
2018-08-14,1.429561,-2.003492,24.084193,-26.76686,2.644471,2.5998
2018-08-15,1.430554,-2.005251,24.067714,-26.783303,2.657607,2.613839
2018-08-16,1.426259,-1.997907,24.073921,-26.777084,2.658942,2.615322
2018-08-17,1.425583,-2.002721,24.069363,-26.781614,2.665459,2.624248
2018-08-20,1.432694,-2.027268,24.078627,-26.77235,2.663754,2.626289
2018-08-21,1.458666,-2.04457,24.094244,-26.756509,2.666037,2.626788
2018-08-22,1.460299,-2.055815,24.116017,-26.734737,2.65864,2.625115
2018-08-23,1.459853,-2.053587,24.13458,-26.716155,2.656571,2.621412
2018-08-24,1.473094,-2.0504,24.13211,-26.718557,2.667302,2.627212
2018-08-27,1.501997,-2.098652,24.14942,-26.700715,2.669668,2.632598
2018-08-28,1.518937,-2.098655,24.136497,-26.713605,2.684137,2.643576
2018-08-29,1.533523,-2.11711,24.160438,-26.689306,2.681272,2.638287
2018-08-30,1.489171,-2.08836,24.145743,-26.703912,2.692104,2.65089
2018-08-31,1.463535,-2.053571,24.141632,-26.70787,2.69788,2.656582
2018-09-03,1.448295,-2.023171,24.134757,-26.714761,2.703902,2.657884
2018-09-04,1.470387,-2.038223,24.138037,-26.711469,2.703298,2.662278
2018-09-05,1.504552,-2.063614,24.167989,-26.680827,2.69939,2.654398
2018-09-06,1.488744,-2.060091,24.166742,-26.681971,2.700512,2.66061
2018-09-07,1.515175,-2.093011,24.173336,-26.675241,2.701814,2.665261
2018-09-10,1.538289,-2.099768,24.164178,-26.684336,2.713395,2.674331
2018-09-11,1.566421,-2.145719,24.192571,-26.655343,2.709064,2.671746
2018-09-12,1.546375,-2.132696,24.179669,-26.66814,2.718409,2.685784
2018-09-13,1.558616,-2.137871,24.194859,-26.652518,2.723657,2.682174
2018-09-14,1.555772,-2.118357,24.208589,-26.638711,2.722364,2.672776
2018-09-17,1.538245,-2.123487,24.258192,-26.589131,2.693629,2.648814
2018-09-18,1.542258,-2.127031,24.269985,-26.577261,2.693632,2.645907
2018-09-19,1.552247,-2.121758,24.265324,-26.581824,2.704041,2.649616
2018-09-20,1.567418,-2.158737,24.271591,-26.575453,2.701788,2.65295
2018-09-21,1.547628,-2.133864,24.253215,-26.593789,2.713984,2.66562
2018-09-24,1.55337,-2.159635,24.329971,-26.516491,2.673127,2.626704
2018-09-25,1.556431,-2.163465,24.357833,-26.488356,2.66621,2.614962
2018-09-26,1.540238,-2.149472,24.377529,-26.468606,2.65676,2.607014
2018-09-27,1.486367,-2.108844,24.422278,-26.423651,2.63072,2.581856
2018-09-28,1.461071,-2.062841,24.368165,-26.477815,2.660034,2.605007
2018-10-01,1.491757,-2.090989,24.364984,-26.479808,2.673418,2.610048
2018-10-02,1.457945,-2.046405,24.314467,-26.53023,2.703365,2.642955
2018-10-03,1.462841,-2.060471,24.346409,-26.49819,2.683831,2.625296
2018-10-04,1.503596,-2.131694,24.415959,-26.427137,2.650684,2.59374
2018-10-05,1.532495,-2.15495,24.415967,-26.42606,2.665349,2.598764
2018-10-08,1.531814,-2.151298,24.385746,-26.456309,2.680095,2.60805
2018-10-09,1.552421,-2.166313,24.367975,-26.473976,2.692635,2.619139
2018-10-10,1.560004,-2.199996,24.405062,-26.43692,2.662785,2.599552
2018-10-11,1.526132,-2.181413,24.409653,-26.432047,2.655404,2.591338
2018-10-12,1.518919,-2.187617,24.395966,-26.445517,2.663092,2.60201
2018-10-15,1.535353,-2.228573,24.385009,-26.45633,2.673828,2.615713
2018-10-16,1.535249,-2.253059,24.393667,-26.447661,2.667879,2.61858
2018-10-17,1.517065,-2.223008,24.376093,-26.465251,2.682405,2.630595
2018-10-18,1.506878,-2.218196,24.376737,-26.464602,2.686598,2.631087
2018-10-19,1.46805,-2.198385,24.388663,-26.452524,2.68049,2.625134
2018-10-22,1.46361,-2.191327,24.410809,-26.430385,2.671878,2.619439
2018-10-23,1.441587,-2.179286,24.408321,-26.432827,2.672598,2.624274
2018-10-24,1.440426,-2.159269,24.371417,-26.469844,2.698496,2.643129
2018-10-25,1.44661,-2.182778,24.378668,-26.462594,2.69521,2.644654
2018-10-26,1.421868,-2.169004,24.367345,-26.473815,2.703995,2.659715
2018-10-29,1.481993,-2.239993,24.371357,-26.468919,2.715006,2.672879
2018-10-30,1.473077,-2.236077,24.35679,-26.483449,2.723101,2.684293
2018-10-31,1.467374,-2.209374,24.36438,-26.47584,2.721728,2.680566
2018-11-01,1.460083,-2.177958,24.373983,-26.466148,2.726012,2.671867
2018-11-02,1.46384,-2.155877,24.374863,-26.465035,2.734876,2.666959
2018-11-05,1.456089,-2.112361,24.350777,-26.489116,2.75064,2.675899
2018-11-06,1.490637,-2.190575,24.364265,-26.475519,2.745235,2.684943
2018-11-07,1.499217,-2.18464,24.379986,-26.459807,2.744027,2.685267
2018-11-08,1.497314,-2.175315,24.38223,-26.457526,2.748079,2.682962
2018-11-09,1.471383,-2.153598,24.369961,-26.469692,2.756004,2.694588
2018-11-12,1.46408,-2.144305,24.344958,-26.494662,2.77358,2.714709
2018-11-13,1.489351,-2.171648,24.342429,-26.49713,2.782239,2.726314
2018-11-14,1.510081,-2.183485,24.334831,-26.504568,2.797912,2.736448
2018-11-15,1.492527,-2.149531,24.272685,-26.566206,2.834866,2.771457
2018-11-16,1.497619,-2.155469,24.280355,-26.558533,2.83437,2.770777
